timestamp,equity,gross_equity
2018-05-21T00:00:00+00:00,241464.0802275401640000000000,247508.8101472336000000000000
2018-05-22T00:00:00+00:00,241313.3031607489640000000000,247358.0330804424000000000000
2018-05-23T00:00:00+00:00,241214.7096189229640000000000,247259.4395386164000000000000
2018-05-24T00:00:00+00:00,241192.4544688748760000000000,247268.1666710290000000000000
2018-05-25T00:00:00+00:00,241367.4975378758760000000000,247443.2097400300000000000000
2018-05-26T00:00:00+00:00,241703.5495589703760000000000,247779.2617611245000000000000
2018-05-27T00:00:00+00:00,241555.3932086249760000000000,247631.1054107791000000000000
2018-05-28T00:00:00+00:00,243722.9065967364560000000000,249880.2247924221000000000000
2018-05-29T00:00:00+00:00,240941.9363986525240000000000,247124.3445762494000000000000
2018-05-30T00:00:00+00:00,241483.5722980423240000000000,247665.9804756392000000000000
2018-05-31T00:00:00+00:00,240570.5038484345240000000000,246752.9120260314000000000000
2018-06-01T00:00:00+00:00,240417.0490913516240000000000,246599.4572689485000000000000
2018-06-02T00:00:00+00:00,239666.9166946381240000000000,245849.3248722350000000000000
2018-06-03T00:00:00+00:00,238655.7489464676240000000000,244838.1571240645000000000000
2018-06-04T00:00:00+00:00,239902.4201772722476000000000,246107.4733754789000000000000
2018-06-05T00:00:00+00:00,238985.7237921659076000000000,245213.9335001071000000000000
2018-06-06T00:00:00+00:00,238872.5845034035076000000000,245100.7942113447000000000000
2018-06-07T00:00:00+00:00,238837.6372559443076000000000,245065.8469638855000000000000
2018-06-08T00:00:00+00:00,239212.0834469138076000000000,245440.2931548550000000000000
2018-06-09T00:00:00+00:00,239794.1153192344076000000000,246022.3250271756000000000000
2018-06-10T00:00:00+00:00,244974.1009332212876000000000,251232.1711322436000000000000
2018-06-11T00:00:00+00:00,244388.7443929899908000000000,250679.0251629405000000000000
2018-06-12T00:00:00+00:00,246565.6997901877908000000000,252855.9805601383000000000000
2018-06-13T00:00:00+00:00,248774.0599177161908000000000,255171.2879825827000000000000
2018-06-14T00:00:00+00:00,245052.1643723380908000000000,251449.3924372046000000000000
2018-06-15T00:00:00+00:00,247793.4637825770908000000000,254190.6918474436000000000000
2018-06-16T00:00:00+00:00,246825.1350096088908000000000,253222.3630744754000000000000
2018-06-17T00:00:00+00:00,247125.1519893025908000000000,253522.3800541691000000000000
2018-06-18T00:00:00+00:00,244587.7651777456908000000000,250984.9932426122000000000000
2018-06-19T00:00:00+00:00,243803.0765207380692000000000,250253.9442409394000000000000
2018-06-20T00:00:00+00:00,243747.3928244279692000000000,250198.2605446293000000000000
2018-06-21T00:00:00+00:00,244257.8279768157692000000000,250708.6956970171000000000000
2018-06-22T00:00:00+00:00,249623.0732288190692000000000,256073.9409490204000000000000
2018-06-23T00:00:00+00:00,248610.4448039917692000000000,255061.3125241931000000000000
2018-06-24T00:00:00+00:00,249328.5221457373692000000000,255779.3898659387000000000000
2018-06-25T00:00:00+00:00,248702.4483812413692000000000,255153.3161014427000000000000
2018-06-26T00:00:00+00:00,250649.7824854129564000000000,257113.6310080387000000000000
2018-06-27T00:00:00+00:00,249903.1630049461564000000000,256367.0115275719000000000000
2018-06-28T00:00:00+00:00,252183.0474042043564000000000,258646.8959268301000000000000
2018-06-29T00:00:00+00:00,248938.6265165964452000000000,255453.5503366941000000000000
2018-06-30T00:00:00+00:00,246904.6730091825452000000000,253419.5968292802000000000000
2018-07-01T00:00:00+00:00,247227.3180108573452000000000,253742.2418309550000000000000
2018-07-02T00:00:00+00:00,244353.4459179520452000000000,250868.3697380497000000000000
2018-07-03T00:00:00+00:00,245420.7717669233912000000000,251989.3947112905000000000000
2018-07-04T00:00:00+00:00,244764.3003854313912000000000,251332.9233297985000000000000
2018-07-05T00:00:00+00:00,245059.1207204010912000000000,251627.7436647682000000000000
2018-07-06T00:00:00+00:00,244610.4579136060912000000000,251179.0808579732000000000000
2018-07-07T00:00:00+00:00,243220.6011888030912000000000,249789.2241331702000000000000
2018-07-08T00:00:00+00:00,243453.9657540401912000000000,250022.5886984073000000000000
2018-07-09T00:00:00+00:00,244170.2349487309912000000000,250738.8578930981000000000000
2018-07-10T00:00:00+00:00,247883.3893144827752000000000,254468.8115505495000000000000
2018-07-11T00:00:00+00:00,246801.5331441975752000000000,253386.9553802643000000000000
2018-07-12T00:00:00+00:00,247615.6800850925088000000000,254286.0030647494000000000000
2018-07-13T00:00:00+00:00,247653.5188752919176000000000,254403.4872042454000000000000
2018-07-14T00:00:00+00:00,247419.4021827789176000000000,254169.3705117324000000000000
2018-07-15T00:00:00+00:00,246182.9499780109176000000000,252932.9183069644000000000000
2018-07-16T00:00:00+00:00,242829.8212542939176000000000,249579.7895832474000000000000
2018-07-17T00:00:00+00:00,238738.5293649109176000000000,245488.4976938644000000000000
2018-07-18T00:00:00+00:00,239461.1146944596592000000000,246327.2983856052000000000000
2018-07-19T00:00:00+00:00,239813.9134983808592000000000,246680.0971895264000000000000
2018-07-20T00:00:00+00:00,240926.5520767208592000000000,247792.7357678664000000000000
2018-07-21T00:00:00+00:00,240215.4583332902592000000000,247081.6420244358000000000000
2018-07-22T00:00:00+00:00,240440.5805809582592000000000,247306.7642721038000000000000
2018-07-23T00:00:00+00:00,240359.2840227966592000000000,247225.4677139422000000000000
2018-07-24T00:00:00+00:00,238864.2204074105656000000000,245775.6552775523000000000000
2018-07-25T00:00:00+00:00,238977.0516305738508000000000,245962.5896379429000000000000
2018-07-26T00:00:00+00:00,239225.9053662016508000000000,246211.4433735707000000000000
2018-07-27T00:00:00+00:00,239059.0514160140508000000000,246044.5894233831000000000000
2018-07-28T00:00:00+00:00,239138.7533386606508000000000,246124.2913460297000000000000
2018-07-29T00:00:00+00:00,239219.9109514268508000000000,246205.4489587959000000000000
2018-07-30T00:00:00+00:00,239594.2145742988508000000000,246579.7525816679000000000000
2018-07-31T00:00:00+00:00,240323.0142287710508000000000,247308.5522361401000000000000
2018-08-01T00:00:00+00:00,240750.8875431811936000000000,247742.6583074959000000000000
2018-08-02T00:00:00+00:00,241604.6487925636496000000000,248721.4762889393000000000000
2018-08-03T00:00:00+00:00,240671.9807155493496000000000,247788.8082119250000000000000
2018-08-04T00:00:00+00:00,241580.8081244921496000000000,248697.6356208678000000000000
2018-08-05T00:00:00+00:00,241388.4783349831496000000000,248505.3058313588000000000000
2018-08-06T00:00:00+00:00,241730.0332283967748000000000,248853.3730271204000000000000
2018-08-07T00:00:00+00:00,244635.3699043272748000000000,251758.7097030509000000000000
2018-08-08T00:00:00+00:00,246774.2050792194748000000000,253897.5448779431000000000000
2018-08-09T00:00:00+00:00,244692.4469303523748000000000,251937.6611119314000000000000
2018-08-10T00:00:00+00:00,250053.7326477831748000000000,257298.9468293622000000000000
2018-08-11T00:00:00+00:00,251234.1423192732748000000000,258479.3565008523000000000000
2018-08-12T00:00:00+00:00,250917.0165086723748000000000,258162.2306902514000000000000
2018-08-13T00:00:00+00:00,255131.0251105163748000000000,262376.2392920954000000000000
2018-08-14T00:00:00+00:00,255901.8798530548748000000000,263147.0940346339000000000000
2018-08-15T00:00:00+00:00,255412.5305071845748000000000,262657.7446887636000000000000
